ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"SUN-108191","日本 Suntory Starbucks MY COFFEE TIME 咖啡拿鐵 185g","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777420113",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.5490,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108191","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108191Z","日本 Suntory Starbucks MY COFFEE TIME 咖啡拿鐵 185g x 30(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777420120",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,196.4695,x 30,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108191Z;H0956007_S_SUN-108191Z","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108190","日本 Suntory Starbucks MY COFFEE TIME 黑咖啡 185g","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777420076",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.9219,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-108190","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108190Z","日本 Suntory Starbucks MY COFFEE TIME 黑咖啡 185g x 30(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777420083",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,196.4695,x 30,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108190Z;H0956007_S_SUN-108190Z","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-103558","日本 Suntory STRONG ZERO -196˚C 雙重檸檬 350ml (ALC.9%)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777192607",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.3247,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-103558","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-103558W","日本 Suntory STRONG ZERO -196˚C 雙重檸檬 350ml (ALC.9%) x 24(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777192614",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,151.7920,x 24,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-103558W","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-103558A","日本 Suntory STRONG ZERO -196˚C 雙重檸檬 350ml (ALC.9%) x2","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777192607A",0.0000,0.0000,KT,UYIKA Co. Limited - JPY (iPretty),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,x 2,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-103558A","","","","","","","","","","HKTV Beer 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003978","日本 Suntory Strong Zero -196℃ 初夏限定芒果汽酒350ml","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Snack Home Company Limited (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,9.8000,Item,,_1_: Sales of product income,,_131_: Cost of sales,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003957","日本 Suntory Strong Zero -196℃ 初夏限定芒果汽酒350ml x 3","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,29.4000,x 3,,,,,"Other Product Info.","H0956006_S_LT10003957","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003979","日本 Suntory Strong Zero -196℃ 初夏限定荔枝汽酒350ml","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,Snack Home Company Limited (Supplier),"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,9.8000,Item,,,,_131_: Cost of sales,"Other Product Info.","","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10003958","日本 Suntory Strong Zero -196℃ 初夏限定荔枝汽酒350ml x 3","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,29.4000,x 3,,,,_131_: Cost of sales,"Other Product Info.","H0956006_S_LT10003958","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111836","日本 Suntory 三得利 C.C.lemon Plus 檸檬酸2700 微碳酸檸檬飲料 350ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777422414",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.4299,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111836;H0956007_S_SUN-111836","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111836W","日本 Suntory 三得利 C.C.lemon Plus 檸檬酸2700 微碳酸檸檬飲料 350ml x 24(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777422421",0.0000,0.0000,KT,"YUUGADOU CO.,LTD.(悠雅堂)","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,106.3666,x 24,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111836W;H0956007_S_SUN-111836W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111836B","日本 Suntory 三得利 C.C.lemon Plus 檸檬酸2700 微碳酸檸檬飲料 350ml x 3","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777422414B",0.0000,0.0000,KT,"YUUGADOU CO.,LTD.(悠雅堂)","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,12.6875,x 3,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111836B","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111838","日本 Suntory 三得利 Starbucks 星巴克 每日拿鐵 450ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777435315",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.8483,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111838;H0956007_S_SUN-111838","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111838A","日本 Suntory 三得利 Starbucks 星巴克 每日拿鐵 450ml x 2","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777435315A",0.0000,0.0000,KT,"YUUGADOU CO.,LTD.(悠雅堂)","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,16.9167,x  2,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111838A","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111837","日本 Suntory 三得利 Starbucks 星巴克 每日黑咖啡 450ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777435292",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.2940,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111837;H0956007_S_SUN-111837","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111837A","日本 Suntory 三得利 Starbucks 星巴克 每日黑咖啡 450ml x 2","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777435292A",0.0000,0.0000,KT,"YUUGADOU CO.,LTD.(悠雅堂)","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,16.6198,x  2,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-111837A","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109491","日本 Suntory 三得利 蘋果汁 425ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777301092",0.0000,0.0000,KT,"YUUGADOU CO.,LTD.(悠雅堂)","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.0776,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109491","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109491W","日本 Suntory 三得利 蘋果汁 425ml x 24(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777301108",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,163.8854,x 24,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109491W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-111085","日本 Suntory 伊右衛門 季節限定 冷泡綠茶 600ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777435780",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,,,,,"Other Product Info.","H0956006_S_SUN-111085;H0956007_S_SUN-111085","","","","","","","","","","HKTV Food 24%","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109276","日本 Suntory 伊右衛門 濃香綠茶 600ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777377141",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.4548,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-109276","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109276W","日本 Suntory 伊右衛門 濃香綠茶 600ml x 24(原箱)","Yummy","Sangaria",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777377158",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,125.6067,x 24,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109276W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109276B","日本 Suntory 伊右衛門 濃香綠茶 600ml x 3","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777377141B",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,16.4536,x 3,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109276B","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108197","日本 Suntory 伊右衛門 焙煎焙茶 600ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777412149",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.7940,Item,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-108197","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108197W","日本 Suntory 伊右衛門 焙煎焙茶 600ml x 24(原箱)","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777412156",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,139.0554,x 24,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108197W;H0956007_S_SUN-108197W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108193","日本 Suntory 伊右衛門 特茶 綠茶 500ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777247680",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,8.2877,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108193","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108193W","日本 Suntory 伊右衛門 特茶 綠茶 500ml x 24(原箱)	","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777247697",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,198.9036,x 24,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108193W;H0956007_S_SUN-108193W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-108193B","日本 Suntory 伊右衛門 特茶 綠茶 500ml x 3","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777247680B",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,24.8630,x 3,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-108193B","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109278","日本 Suntory 伊右衛門 玄米茶 600ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777428829",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.6461,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-109278","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109278W","日本 Suntory 伊右衛門 玄米茶 600ml x 24(原箱)","Yummy","Sangaria",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777428836",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,134.7552,x 24,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109278W","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109278B","日本 Suntory 伊右衛門 玄米茶 600ml x 3","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777428829B",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,17.6866,x 3,,_1_: Sales of product income,_131_: Cost of sales,,"Other Product Info.","H0956006_S_SUN-109278B","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10007903","日本 Suntory 伊右衛門 緑茶2L","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777238022",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.4734,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10007903","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10007815","日本 Suntory 伊右衛門 緑茶2L x 2","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777238022A",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,21.3538,x2,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10007815","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LT10007816","日本 Suntory 伊右衛門 緑茶2L x 6 (原箱)","Yummy","Suntory",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777238039",0.0000,0.0000,KT,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,66.5537,x6,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_LT10007816","","","","","","","","","","","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SUN-109277","日本 Suntory 伊右衛門 茉莉花茶 600ml","Yummy","Suntory",Stock,,FEFO - Batch,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,kg,cm,"4901777392281",0.0000,0.0000,KT,"Japan Good Item Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.8171,Item,,_1_: Sales of product income,,,"Other Product Info.","H0956006_S_SUN-109277","","","","","","","","","","HKTV Food 24%","","","","","","","","","日本","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
